-0.974682,0.787085,1.158596,-0.820682,0.963376,-0.990482,0.689497,1.020664,-0.845400,1.050383,-0.983510,0.841231,1.145194,-0.777026,0.746109
0.412781,0.822060,1.896793,-0.245388,-0.753736,0.370093,0.927424,1.823700,-0.313587,-0.704168,0.670752,0.897976,1.898262,-0.154995,-0.668994
-0.889514,-0.815810,-0.077102,0.341152,0.276691,-0.990725,-0.910750,-0.080414,0.240990,0.291733,-0.969882,-0.873461,-0.155592,0.104859,0.223158
0.827183,0.013002,1.453534,-0.264657,2.720169,0.661698,0.276240,1.632990,-0.292767,2.756665,0.991095,-0.246102,1.518362,-0.365630,2.711116
0.625667,-0.857158,-1.070892,0.482472,-0.223463,0.707984,-0.807826,-1.122654,0.662241,0.016879,0.793437,-0.911782,-1.082987,0.544388,-0.190265
0.714000,0.473238,-0.072829,-0.846794,-1.514847,0.721332,0.491721,-0.050450,-0.782709,-1.520609,0.658642,0.512418,-0.030876,-0.641044,-1.495797
-0.446515,0.856399,0.214094,-1.245739,0.173181,-0.575511,0.770563,0.212451,-1.302857,0.193291,-0.389617,0.708508,0.125345,-1.243659,0.244126
0.385317,-0.883857,0.153725,0.058209,-1.142970,0.255810,-0.813826,0.272564,0.115467,-1.037905,0.548157,-0.865521,0.109979,-0.014592,-1.186519
0.357787,0.560785,1.083051,1.053802,-1.377669,0.324209,0.503221,1.335744,1.193738,-1.267117,0.319875,0.559254,1.155289,1.035512,-1.326359
-0.937825,0.515035,0.513786,0.515048,3.852731,-0.770923,0.527236,0.460699,0.607511,3.971435,-0.958183,0.572964,0.476503,0.652535,3.826777
0.570891,1.135566,0.954002,0.651391,-0.315269,0.544931,1.391574,0.905058,0.657354,-0.251396,0.512722,1.147524,1.126698,0.586795,-0.241388
0.758969,-0.772825,-0.236819,-0.485364,0.081874,0.608655,-0.782431,-0.132403,-0.550057,-0.032426,0.657494,-0.870132,-0.276782,-0.565283,0.143411
2.314659,-1.867265,0.686260,-1.612716,-0.471932,2.290084,-1.752338,0.754449,-1.542894,-0.308589,2.249731,-1.747608,0.708729,-1.660990,-0.565476
1.088951,0.064280,-1.077745,-0.715304,0.679598,1.061678,-0.006038,-0.893074,-0.675955,0.564963,0.966557,0.048427,-0.984486,-0.810637,0.788196
-0.730367,0.216459,0.045572,-0.651600,2.143944,-1.000055,0.212960,0.103965,-0.562081,2.174208,-0.726958,0.213728,-0.096265,-0.639333,2.090348
0.633919,-2.025143,0.186454,-0.661786,0.852433,0.628490,-1.848063,0.150525,-0.598269,0.777006,0.556922,-2.118469,0.010373,-0.499319,0.933239
-0.792521,-0.114736,0.504987,0.865755,-1.200296,-0.815614,-0.177433,0.564053,0.970710,-1.206710,-0.769142,-0.159065,0.352422,0.898063,-1.163568
-0.334501,-0.474945,-0.653329,1.765454,0.404982,-0.264881,-0.293700,-0.542459,1.711931,0.437858,-0.490091,-0.563426,-0.527071,1.740219,0.588800
-1.260884,0.917862,2.122156,1.032465,-1.519370,-1.075988,0.988637,2.204204,1.164205,-1.487234,-1.227796,0.900567,2.066970,1.003284,-1.541717
-0.484234,1.266911,-0.707669,0.443819,0.774634,-0.371578,1.210664,-0.656942,0.463579,0.816826,-0.400881,1.438082,-0.451850,0.287500,0.739702
-0.926930,-0.059525,-3.241267,-1.024388,-0.252568,-0.953819,0.003715,-3.134600,-0.816862,-0.091197,-1.126304,-0.196715,-3.297692,-0.936077,-0.254510
-1.247783,1.632411,-1.430141,-0.440044,0.130741,-1.358436,1.729667,-1.313212,-0.508963,0.176094,-1.210378,1.471055,-1.411686,-0.447828,0.100423
1.441273,-1.435862,1.163164,0.010233,-0.981509,1.698609,-1.373681,1.301380,0.183829,-1.005924,1.564040,-1.288745,1.317375,-0.007815,-0.901514
0.462103,0.199060,-0.600217,0.069802,-0.385314,0.468025,0.042037,-0.535346,0.089593,-0.288905,0.341139,0.178127,-0.399608,0.389113,-0.546945
0.113517,0.662131,1.586017,-1.237815,2.133033,0.114910,0.589417,1.569305,-1.302957,2.251980,0.280775,0.595223,1.792167,-1.207940,2.027665
-1.952088,-0.151785,0.588317,0.280992,-0.622700,-1.954500,-0.176537,0.602989,0.232603,-0.745460,-1.910186,-0.047795,0.709154,0.205813,-0.729480
-0.208122,-0.493001,-0.589365,0.849602,0.357015,-0.188314,-0.500444,-0.468714,0.817567,0.416755,-0.278623,-0.553562,-0.486959,0.806966,0.452046
-0.692910,0.899600,0.307300,0.812862,0.629629,-0.707346,0.961667,0.225606,0.855279,0.699746,-0.698487,1.082201,0.366552,0.927707,0.800690
-0.828995,-0.560181,0.747294,0.610370,-0.020902,-0.886361,-0.542411,0.784161,0.662654,-0.050658,-0.773162,-0.492388,0.825130,0.621697,-0.031347
0.117327,1.277665,-0.591571,0.547097,-0.202193,0.062641,1.144130,-0.630905,0.489727,-0.064622,0.124928,1.228874,-0.646690,0.403270,-0.219075
-0.217681,1.098777,0.825416,0.813510,1.305479,-0.220957,1.136797,0.828291,0.811074,1.290473,-0.163806,1.314508,0.743596,0.905433,1.312484
0.021004,0.681953,-0.310267,0.324166,-0.130143,-0.033339,0.743012,-0.182422,0.538393,-0.117585,-0.071064,0.621381,-0.310604,0.257352,-0.013955
0.096996,0.595157,-0.818221,2.092387,-1.006017,0.025711,0.651136,-0.799111,2.265142,-1.023325,0.113932,0.669367,-0.835239,2.279717,-1.098753
-1.214189,1.158111,0.791663,0.624120,0.628346,-1.203546,1.266189,0.796306,0.667752,0.629903,-1.355560,1.188040,0.746340,0.732125,0.652182
-0.012247,-0.897254,0.075805,-0.677162,0.975120,-0.037744,-0.813862,-0.060181,-0.673361,0.865492,-0.023369,-0.767080,0.145443,-0.721894,1.072639
-0.147057,-0.825497,-0.321386,0.412931,-0.563725,0.003342,-0.779579,-0.246760,0.424935,-0.707730,-0.237448,-0.669346,-0.225855,0.541033,-0.513615
-0.822220,0.243687,0.244967,-0.506943,-0.471038,-1.087317,0.236671,0.309515,-0.445591,-0.311588,-0.895773,0.246888,0.253807,-0.500158,-0.452080
0.232050,-1.448084,-1.407464,-0.718444,-0.213447,0.341201,-1.614180,-1.191138,-0.820723,-0.298143,0.355659,-1.523426,-1.259711,-0.633167,-0.113343
0.310908,1.475356,0.857660,-0.159939,-0.019016,0.435516,1.518318,0.826882,-0.185676,-0.118155,0.420039,1.521353,0.743491,-0.111465,-0.289339
-1.002529,-0.018513,-0.288659,0.322719,-0.827231,-1.209868,0.002256,-0.266744,0.155860,-1.042570,-0.941616,-0.086285,-0.308025,0.238083,-0.759443
0.519347,1.532739,-0.108760,0.401712,0.690144,0.485078,1.559897,-0.083822,0.441634,0.626248,0.410115,1.734078,-0.180442,0.337357,0.624736
-0.401220,0.224092,0.012592,0.097676,-0.773010,-0.438365,0.096418,0.170338,0.162396,-0.905319,-0.432861,0.237746,-0.174061,0.200672,-0.956073
0.024510,0.497998,1.451144,0.959271,2.153182,-0.116241,0.389893,1.441614,0.910952,2.317384,0.145820,0.461466,1.442876,0.925793,2.204303
-0.767348,0.872321,0.183342,2.189803,-0.808298,-0.845129,0.977636,0.211244,2.347202,-0.707317,-0.753176,0.890789,0.171167,2.149438,-0.670932
-0.839722,-0.599393,-2.123896,-0.525755,-0.759133,-0.950779,-0.603348,-2.063106,-0.648332,-0.827948,-0.607789,-0.734105,-1.972551,-0.621267,-0.772878
0.150394,0.341756,1.876171,0.950424,-0.576904,0.325621,0.409906,1.894832,0.803986,-0.351660,0.189726,0.244595,1.939252,0.992784,-0.481616
-0.898415,0.491919,-1.320233,1.831459,1.179440,-0.804847,0.494751,-1.364877,1.853904,1.277617,-0.879210,0.611961,-1.422652,2.037711,1.340668
-0.469176,-1.713135,1.353872,-0.114540,1.237816,-0.342020,-1.710159,1.373281,-0.009830,1.205333,-0.500087,-1.778824,1.539282,-0.221293,1.369308
-1.594428,-0.599375,0.005244,0.046981,-0.450065,-1.522260,-0.505547,0.112607,0.215373,-0.700006,-1.581074,-0.704066,0.127347,0.049403,-0.286069
0.622850,-1.067620,-0.142379,0.120296,0.514439,0.509945,-1.119225,-0.245031,0.074407,0.743533,0.607603,-1.013955,-0.084170,0.261518,0.588652
0.711615,-1.124642,-1.534114,1.277677,0.332314,0.659163,-1.115030,-1.520817,1.385545,0.193357,0.782426,-1.006072,-1.556763,1.269713,0.339857
-0.748487,1.551152,0.115675,1.179297,0.067518,-0.699549,1.504924,0.045663,1.175446,-0.097021,-0.652816,1.623047,0.019731,1.224534,-0.092678
2.060748,1.755341,-0.248964,0.971571,0.645376,1.938535,1.711891,-0.129459,0.954308,0.747633,1.982149,1.854946,-0.286185,0.865332,0.620770
1.368632,-0.964923,0.686051,1.058424,-1.758739,1.439931,-0.995841,0.533733,1.146790,-1.514764,1.235508,-1.040603,0.794926,1.101255,-1.843064
-1.183259,-2.039232,-0.269407,0.717542,1.502357,-1.207291,-2.017019,-0.325299,0.782775,1.640784,-1.366879,-2.181413,-0.080948,0.698828,1.719451
0.074095,1.628616,-1.380101,-1.703382,-0.055548,0.036613,1.580741,-1.342380,-1.861022,0.000843,0.124894,1.778749,-1.225777,-1.604809,-0.073136
0.384065,-0.032695,-2.067442,-0.089120,-1.304470,0.455161,0.092881,-1.910890,0.058534,-1.244994,0.273729,-0.064963,-2.116327,0.029619,-1.292149
0.669673,0.366598,-0.939880,-0.513867,-1.059214,0.714099,0.277138,-0.946455,-0.375858,-0.973872,0.454383,0.341515,-1.051842,-0.254911,-1.004065
-0.062679,0.955142,-0.985726,0.504047,-0.530258,-0.098776,0.936455,-1.041246,0.441490,-0.454365,-0.023821,1.087962,-0.971637,0.562010,-0.525897
-0.792873,-0.107030,-1.035242,-0.553649,-1.197878,-0.676940,-0.151003,-0.847127,-0.514069,-1.169759,-0.543573,-0.051407,-1.212086,-0.521070,-1.028373
1.964725,0.035264,-0.699726,0.213980,-0.112328,1.856619,0.179961,-0.844527,0.263383,-0.101908,1.964118,0.080852,-0.667409,0.233418,-0.174593
-0.220970,0.614167,0.757508,-0.530501,-0.575818,-0.159376,0.633822,0.537627,-0.504434,-0.582078,-0.137121,0.830667,0.742747,-0.565818,-0.556357
-0.275052,-2.301921,-1.515191,1.366874,1.644968,-0.215742,-2.198737,-1.471190,1.311844,1.569571,-0.266869,-2.366273,-1.561795,1.400723,1.570721
-0.249036,0.576557,0.311250,3.078881,1.119575,-0.279991,0.428001,0.261045,3.011718,1.091507,-0.258925,0.669341,0.151780,3.049341,0.987573
-0.127918,-0.955540,-1.606446,0.203464,-0.756351,-0.095304,-0.928835,-1.708570,0.200908,-0.925646,-0.036010,-0.949839,-1.555086,0.220310,-0.817528
-1.422254,-0.646573,-1.081548,1.687142,0.881640,-1.547365,-0.557610,-1.010712,1.804415,0.871806,-1.451281,-0.619714,-1.134818,1.818901,0.877936
-0.007973,1.479944,0.077368,-0.861284,1.523124,0.084430,1.488173,0.101748,-0.806924,1.424265,0.018767,1.632791,-0.039623,-0.961938,1.480194
0.538910,-1.037246,-0.190339,-0.875618,-1.382800,0.520420,-0.930698,-0.246747,-0.912680,-1.493159,0.571080,-0.986463,-0.477565,-0.761630,-1.452042
0.926178,1.909417,-1.398568,0.562969,-0.650643,0.873905,1.857688,-1.526598,0.640139,-0.632653,0.859369,1.963246,-1.401319,0.694681,-0.791274
-0.487125,-0.592394,-0.863991,0.048522,-0.830950,-0.382224,-0.451459,-0.776745,-0.236333,-0.691750,-0.387921,-0.485143,-0.686766,0.036715,-0.839261
0.270457,-0.050238,-0.238948,-0.907564,-0.576771,0.200022,0.179652,-0.173928,-0.792687,-0.484940,0.252961,-0.086733,-0.072822,-1.119749,-0.727243
0.755391,0.500917,-0.977555,0.099332,0.751387,0.614545,0.464633,-0.987473,-0.074639,0.594337,0.679817,0.416996,-1.023265,0.038550,0.827393
-1.669405,0.543360,-0.662624,0.570599,-0.763259,-1.825068,0.498810,-0.477960,0.534355,-0.862222,-1.615754,0.438879,-0.722845,0.700298,-0.755015
-1.804882,-1.627542,0.048085,0.259723,-0.904317,-1.744281,-1.482204,-0.058924,0.147756,-0.810240,-1.894729,-1.824178,0.094962,0.257436,-1.050072
0.638592,-1.661520,-0.066080,-1.211016,-0.651836,0.510550,-1.503563,-0.218632,-1.340484,-0.750085,0.641411,-1.455899,-0.165918,-1.310946,-0.682757
0.047399,-0.860413,-0.384556,1.006293,-0.576892,0.222878,-0.912699,-0.453746,1.122375,-0.599355,0.046487,-0.970734,-0.354376,0.955815,-0.652108
0.835692,-1.129707,0.529804,1.441569,-2.471645,0.627499,-1.171726,0.525246,1.394799,-2.416639,0.944282,-1.151832,0.606412,1.525631,-2.439727
-0.796895,0.577072,-0.203045,0.371146,-0.603985,-0.627250,0.548894,-0.178711,0.405796,-0.700820,-0.749425,0.549391,-0.080352,0.425819,-0.469940
0.086590,-0.155677,1.167782,0.254421,0.337603,0.107692,-0.290122,1.143658,0.249729,0.348140,0.084087,-0.124937,1.157767,0.230528,0.150085
-0.411877,-0.487606,-0.432558,0.394452,-0.420984,-0.421548,-0.579471,-0.397353,0.442156,-0.554387,-0.330100,-0.406033,-0.452926,0.357770,-0.409482
0.289775,2.075401,0.871125,-0.326024,1.201214,0.235283,1.974987,0.745971,-0.318341,1.141077,0.428796,2.161448,0.783326,-0.365199,1.185201
-0.408075,-2.038125,-1.008086,-1.870792,-0.351513,-0.368162,-2.114904,-0.863710,-1.999091,-0.319535,-0.352294,-2.096432,-1.090774,-1.963033,-0.284379
0.018418,1.676437,0.326927,-0.219101,0.829406,0.014655,1.672969,0.318712,-0.119474,0.670106,0.019454,1.659725,0.304279,-0.057563,0.850725
-2.211135,0.235615,0.770865,-1.478586,1.143754,-2.100805,0.259036,0.882595,-1.527962,1.187802,-2.342319,0.263873,0.807602,-1.510818,1.068557
0.338496,-0.415288,0.632782,2.270693,0.181866,0.349919,-0.260238,0.667054,2.115035,0.179902,0.231985,-0.440157,0.724140,2.392409,0.149961
0.248221,-0.459361,-0.849844,0.830336,-0.856084,0.263251,-0.559196,-0.804169,0.787524,-0.800835,0.217698,-0.298626,-0.930162,0.982467,-0.935686
0.071566,-0.477657,0.478980,0.333662,1.037540,0.035205,-0.379225,0.535957,0.483738,1.059931,0.010615,-0.428560,0.628249,0.433493,1.145141
-0.510016,-0.269875,-0.978764,-0.444293,0.377300,-0.515711,-0.291274,-0.933993,-0.359271,0.513715,-0.528714,-0.196387,-1.005876,-0.487455,0.379432
