0.625667,-0.857158,-1.070892,0.482472,-0.223463,0.714000,0.473238,-0.072829,-0.846794,-1.514847,-0.446515,0.856399,2.490082,-0.103018,0.750719,-0.230377,-2.366171,1.867621,1.006465,4.611274,-2.031163,1.645146,-2.623088,0.314693,1.953013
0.214094,-1.245739,0.173181,0.385317,-0.883857,0.153725,0.058209,-1.142970,0.357787,0.560785,1.083051,1.053802,-4.144270,-0.409865,-1.126419,-1.403915,0.770425,2.241371,-0.266557,0.410973,0.228618,0.003607,-2.178685,2.216889,0.590391
-1.377669,-0.937825,0.515035,0.513786,0.515048,3.852731,0.570891,1.135566,0.954002,0.651391,-0.315269,0.758969,0.789763,-1.613019,-0.918441,-0.352268,-3.068249,-3.376069,-1.201496,1.045042,-1.306275,-2.037610,-1.629371,-0.910685,-0.707718
-0.772825,-0.236819,-0.485364,0.081874,2.314659,-1.867265,0.686260,-1.612716,-0.471932,1.088951,0.064280,-1.077745,4.331043,2.109241,2.049548,2.337161,-1.997642,-2.444729,-2.213741,2.669012,-1.094384,-2.502712,-0.861992,-0.477211,0.536827
-0.715304,0.679598,-0.730367,0.216459,0.045572,-0.651600,2.143944,0.633919,-2.025143,0.186454,-0.661786,0.852433,0.501902,-1.656361,1.371313,-1.278387,-0.312553,1.373548,-1.283643,-1.138703,1.183336,-1.715466,-0.769584,1.111484,4.108185
-0.792521,-0.114736,0.504987,0.865755,-1.200296,-0.334501,-0.474945,-0.653329,1.765454,0.404982,-1.260884,0.917862,1.210809,0.945280,1.061603,-2.146381,0.231193,-0.059533,0.643169,0.233016,0.759399,-0.622934,0.117218,-2.455657,-0.639815
2.122156,1.032465,-1.519370,-0.484234,1.266911,-0.707669,0.443819,0.774634,-0.926930,-0.059525,-3.241267,-1.024388,2.781667,0.637617,-0.041842,3.792247,-2.721670,-2.218911,3.425423,0.091922,-0.485166,-2.398409,0.895393,1.088920,-2.188989
-0.252568,-1.247783,1.632411,-1.430141,-0.440044,0.130741,1.441273,-1.435862,1.163164,0.010233,-0.981509,0.462103,-0.280551,-0.671032,0.511954,-2.238500,2.503895,1.831648,-0.726351,-0.432837,-0.272844,-1.556617,-0.886859,-0.540541,3.225737
0.199060,-0.600217,0.069802,-0.385314,0.113517,0.662131,1.586017,-1.237815,2.133033,-1.952088,-0.151785,0.588317,1.893237,1.869309,0.739851,-2.234654,-0.082982,1.940977,-2.516529,1.273106,4.645218,2.123633,2.828058,0.436678,1.935864
0.280992,-0.622700,-0.208122,-0.493001,-0.589365,0.849602,0.357015,-0.692910,0.899600,0.307300,0.812862,0.629629,-1.435706,1.591728,1.308776,0.579822,2.632015,-1.077570,-0.374115,0.190924,-2.059222,0.453864,-3.437861,2.093909,0.093275
-0.828995,-0.560181,0.747294,0.610370,-0.020902,0.117327,1.277665,-0.591571,0.547097,-0.202193,-0.217681,1.098777,-1.041786,-1.668747,-0.469158,1.376519,1.095478,-1.411076,-1.692079,1.313797,-1.444695,0.119820,0.247509,0.624124,1.716541
0.825416,0.813510,1.305479,0.021004,0.681953,-0.310267,0.324166,-0.130143,0.096996,0.595157,-0.818221,2.092387,-2.525926,-3.822319,-1.134895,3.603057,4.044348,3.662354,-0.385963,-3.564230,-4.686078,-1.228076,-0.396147,2.601251,1.735611
-1.006017,-1.214189,1.158111,0.791663,0.624120,0.628346,-0.012247,-0.897254,0.075805,-0.677162,0.975120,-0.147057,0.454810,-1.779690,-1.921559,0.508255,1.394102,0.783763,-2.069196,1.301335,0.851822,-2.141333,-1.568642,1.376992,-0.469015
-0.825497,-0.321386,0.412931,-0.563725,-0.822220,0.243687,0.244967,-0.506943,-0.471038,0.232050,-1.448084,-1.407464,3.178295,1.002259,-0.973262,-0.020411,0.126767,-1.456781,-1.825176,1.402780,1.690547,1.207563,3.030636,-1.083546,3.348542
-0.718444,-0.213447,0.310908,1.475356,0.857660,-0.159939,-0.019016,-1.002529,-0.018513,-0.288659,0.322719,-0.827231,-1.801842,-2.025371,-3.519918,-0.891591,-1.007445,1.051875,0.487782,-2.385947,-0.785452,-0.742924,-3.551964,-1.961893,-1.541627
0.519347,1.532739,-0.108760,0.401712,0.690144,-0.401220,0.224092,0.012592,0.097676,-0.773010,0.024510,0.497998,2.867250,0.382901,1.324338,-2.997271,2.388429,2.602204,-3.996690,-1.410633,0.991531,1.288777,-1.356989,-0.610999,-1.194762
1.451144,0.959271,2.153182,-0.767348,0.872321,0.183342,2.189803,-0.808298,-0.839722,-0.599393,-2.123896,-0.525755,0.220836,2.394357,-1.542084,2.001641,-1.563344,-1.695254,1.637189,1.843873,1.702820,-2.631595,-0.931902,1.645977,0.083084
-0.759133,0.150394,0.341756,1.876171,0.950424,-0.576904,-0.898415,0.491919,-1.320233,1.831459,1.179440,-0.469176,-2.147386,0.916636,-1.429615,3.589050,3.089683,1.208195,2.722013,0.129583,1.530875,2.955441,0.490997,-0.510374,-3.409244
-1.713135,1.353872,-0.114540,1.237816,-1.594428,-0.599375,0.005244,0.046981,-0.450065,0.622850,-1.067620,-0.142379,-0.166267,1.646846,1.891267,1.008730,-1.082598,-3.953643,-0.990430,-0.608690,-0.625858,1.237113,3.971353,0.247058,-0.433464
0.120296,0.514439,0.711615,-1.124642,-1.534114,1.277677,0.332314,-0.748487,1.551152,0.115675,1.179297,0.067518,-0.518444,0.248770,-1.656588,0.240397,0.901625,0.419372,0.915084,0.867495,-3.543793,1.273740,-1.342030,-2.191678,-2.208904
2.060748,1.755341,-0.248964,0.971571,0.645376,1.368632,-0.964923,0.686051,1.058424,-1.758739,-1.183259,-2.039232,0.867083,-0.445150,-3.363938,0.956076,-2.879216,0.279643,0.476998,1.771154,3.563370,-2.729353,-0.104948,-0.552671,0.867499
-0.269407,0.717542,1.502357,0.074095,1.628616,-1.380101,-1.703382,-0.055548,0.384065,-0.032695,-2.067442,-0.089120,0.431338,-0.705092,-0.881804,-2.232902,1.975723,0.918408,1.835536,-0.620792,-1.313671,-2.156630,0.717835,-2.079586,3.697326
-1.304470,0.669673,0.366598,-0.939880,-0.513867,-1.059214,-0.062679,0.955142,-0.985726,0.504047,-0.530258,-0.792873,-2.615285,0.547320,3.133709,1.198180,0.351347,-1.936967,-2.763538,1.540100,3.012294,-0.877700,-2.278123,-4.916339,-1.961530
-0.107030,-1.035242,-0.553649,-1.197878,1.964725,0.035264,-0.699726,0.213980,-0.112328,-0.220970,0.614167,0.757508,-0.227314,3.198246,1.346267,0.610171,-0.800239,-1.166331,2.811295,0.401477,-4.205201,-1.347079,-1.716432,-1.092528,1.125821
-0.530501,-0.575818,-0.275052,-2.301921,-1.515191,1.366874,1.644968,-0.249036,0.576557,0.311250,3.078881,1.119575,-0.214890,-0.153731,2.626946,-1.392922,3.728399,-1.342615,0.178396,-0.562407,0.246838,0.889184,0.867670,-1.506235,-2.245829
-0.127918,-0.955540,-1.606446,0.203464,-0.756351,-1.422254,-0.646573,-1.081548,1.687142,0.881640,-0.007973,1.479944,5.006344,-0.967969,1.398425,-3.215283,-0.559225,-0.254399,0.945630,-5.444908,0.332281,-2.299483,0.648691,-2.072658,-1.710965
0.077368,-0.861284,1.523124,0.538910,-1.037246,-0.190339,-0.875618,-1.382800,0.926178,1.909417,-1.398568,0.562969,-0.547255,-2.104659,-0.951069,-2.386752,-3.666341,2.035914,-2.592097,-0.357362,1.505782,-1.229888,-1.650332,0.452476,2.235868
-0.650643,-0.487125,-0.592394,-0.863991,0.048522,-0.830950,0.270457,-0.050238,-0.238948,-0.907564,-0.576771,0.755391,-2.338631,-0.300296,-3.464989,-0.786402,0.068409,-1.709249,-0.913984,-2.816454,0.154157,2.111388,-2.194288,-1.245344,1.005092
0.500917,-0.977555,0.099332,0.751387,-1.669405,0.543360,-0.662624,0.570599,-0.763259,-1.804882,-1.627542,0.048085,2.424181,-2.986380,-0.337569,0.566262,-0.204113,-4.953584,1.002180,3.038673,0.233324,-2.062212,-1.026254,3.539826,1.819925
0.259723,-0.904317,0.638592,-1.661520,-0.066080,-1.211016,-0.651836,0.047399,-0.860413,-0.384556,1.006293,-0.576892,1.280053,0.712825,-1.322274,-0.401142,-0.155845,1.099149,3.017838,2.236676,-2.838769,0.447990,1.473527,1.237721,-1.258468
0.835692,-1.129707,0.529804,1.441569,-2.471645,-0.796895,0.577072,-0.203045,0.371146,-0.603985,0.086590,-0.155677,5.828218,-2.554169,-2.166377,0.467190,4.233606,-1.672390,-0.531657,2.154587,-0.035724,-0.669208,1.131266,0.545036,2.060878
1.167782,0.254421,0.337603,-0.411877,-0.487606,-0.432558,0.394452,-0.420984,0.289775,2.075401,0.871125,-0.326024,2.582938,0.614006,0.583465,0.428222,0.978261,0.110341,-0.001217,2.393254,3.032232,-3.015106,0.020042,-1.377389,-0.621943
1.201214,-0.408075,-2.038125,-1.008086,-1.870792,-0.351513,0.018418,1.676437,0.326927,-0.219101,0.829406,-2.211135,0.805032,1.338877,-0.224253,-3.826681,-1.930091,1.792999,-5.480853,2.374854,1.042460,2.632352,-0.397138,-4.122811,0.860725
0.235615,0.770865,-1.478586,1.143754,0.338496,-0.415288,0.632782,2.270693,0.181866,0.248221,-0.459361,-0.849844,2.549306,1.849444,-1.325383,0.173522,-1.065673,-1.638533,1.910777,-2.395065,-1.787633,-2.208051,-2.980495,0.292829,2.323006
0.830336,-0.856084,0.071566,-0.477657,0.478980,0.333662,1.037540,-0.510016,-0.269875,-0.978764,-0.444293,0.377300,-0.369754,-3.011496,1.679889,3.371404,-1.292485,-0.957109,1.031321,3.243747,-1.039668,-2.664900,1.262837,1.598136,0.012263
0.756989,-0.922165,0.869606,1.355638,0.413435,1.876796,-0.773789,-1.244655,-1.778720,1.496044,0.654366,-0.055585,-1.116267,1.988757,1.056072,-1.536871,0.098189,-2.703415,1.371781,-0.524467,-0.871422,-0.065749,0.080615,1.789860,1.182181
0.279969,-1.125489,2.445752,0.129221,0.109395,0.725767,0.481009,0.223884,-0.790474,0.471468,1.882024,1.345420,-0.312819,1.527336,0.801475,-0.853199,-0.249436,-0.296446,1.010523,-0.734045,-0.780818,3.937515,1.879471,-1.521201,1.141882
1.593187,-0.511216,-0.989605,-0.125787,0.055725,1.094192,-1.692465,1.529550,-0.158008,-0.426881,-1.012104,-1.654857,0.236700,0.783102,0.274683,2.379285,0.691241,-0.124177,2.084381,0.466570,0.242957,0.628045,-0.187218,0.018454,-1.173389
0.823171,0.073318,-1.289961,-1.295079,-0.335785,1.669022,-0.259591,-1.503143,-0.245743,-0.272724,-2.696887,-0.054295,-1.502334,-1.997141,-2.783967,-1.759435,-0.348534,0.206235,-0.542593,-4.711407,3.149173,2.172960,0.891520,3.814981,-1.954728
-0.230935,0.696206,1.848956,1.126565,-0.268889,-1.106526,2.573360,0.059218,0.013929,-0.024125,0.198085,-0.144360,3.775250,-1.930428,0.477476,-2.547675,0.029388,0.772333,-0.309381,1.427755,0.198029,-1.044829,-1.133627,1.621828,-1.307484
-0.573662,-0.546859,-0.032753,-0.543425,-0.712846,0.106430,-0.254977,1.503993,-2.650970,1.091507,1.246085,-2.073390,1.830806,2.445424,-3.337428,2.265853,4.120845,0.504008,1.198168,2.074011,-0.550965,0.364560,-2.628399,0.277270,0.996224
-0.342688,-0.371441,-1.407512,-0.777817,-1.110576,1.752270,0.935678,1.271555,0.721672,-1.129052,-0.524520,0.489375,1.032326,2.130849,-1.549604,-1.065214,3.791015,-0.300657,0.400068,-0.134020,-1.643362,3.247058,-1.055403,-2.254571,-0.901481
-1.222128,0.712998,-0.240325,-0.374821,0.710960,0.444263,-0.360966,1.159330,-1.081063,0.615936,0.593101,-0.309546,-4.003412,-1.302575,-1.936257,1.234857,-1.346828,1.775608,2.796968,1.562351,-0.430777,0.282229,-3.049970,-0.267559,-1.720877
0.326133,-1.251114,0.924027,-0.184902,-0.522723,1.049009,-0.704344,-1.408461,-1.556629,0.606010,-1.280429,1.754794,1.388653,5.145505,0.999643,-3.982280,-0.722460,0.244982,0.174715,-1.461626,0.490583,-2.485002,-1.889817,1.291595,-2.031326
-2.081929,1.696456,0.211017,-0.096713,-0.544919,0.399136,-0.037635,1.103302,0.114228,0.150302,-0.363612,-0.056946,1.076423,-2.738928,3.529652,-1.548540,-0.447333,0.661227,-1.130700,0.286812,1.150713,1.921226,1.582995,-0.343621,-0.293264
0.307802,-1.710168,-1.348185,0.743264,0.170865,-0.183983,0.018434,0.347582,-0.539760,-0.778305,0.195845,-0.978373,4.698217,1.899778,-1.843647,0.199976,-0.670286,-0.270668,-2.458990,-0.823846,3.623112,1.158153,-4.982323,2.433447,2.179259
0.408253,-1.702584,1.029156,0.472597,0.256030,0.982691,1.665474,1.014370,-1.840874,-1.279577,-0.624819,0.026091,-0.718571,1.434527,-1.718798,-0.940511,2.997093,-0.543460,-3.739463,-0.126606,-0.157177,2.396737,0.028673,-0.843165,2.090112
0.517659,-0.725744,0.186767,-0.755383,-0.611518,-1.406661,-0.923233,-1.351685,-0.975873,1.053642,-0.949399,2.632382,0.241580,-1.500045,2.309995,0.387324,0.005852,0.355817,-2.141337,-1.055308,0.007165,-0.389327,2.544857,0.434812,1.709808
0.493318,0.184836,-0.858358,0.700310,-0.575638,0.122010,2.560085,-0.096060,1.149273,-0.703176,-0.034988,1.770801,0.018791,2.112577,0.795056,0.026841,-0.026566,-1.908877,1.013831,-0.080409,-1.003984,2.212924,-2.500432,-0.844992,2.055437
-0.626967,1.812449,0.707752,-0.562467,0.632408,0.972554,0.621810,-1.570225,-0.727137,-0.247519,-0.074433,0.620672,0.631046,-0.095718,0.502007,0.358828,-3.033325,-0.698524,3.233043,-1.318648,-0.636602,-1.083242,-0.174030,-1.166246,0.973483
0.177701,-1.335344,0.380198,0.610586,0.559790,1.080781,0.833922,0.459180,-0.070166,-1.660961,0.429618,0.207688,0.394627,1.547095,-2.101882,-0.680681,-0.451445,0.911294,-1.586442,1.831308,2.372831,-1.977745,-0.981746,-1.063863,5.264772
0.271579,-1.276749,-1.081057,1.053153,-0.039555,0.681501,0.028318,0.029756,0.938284,-0.516045,0.096121,-0.462275,-0.859800,3.355251,-2.533264,-1.979302,-1.373209,-1.691379,-0.535797,-1.417556,-1.638683,2.316944,2.447587,1.898593,1.047998
-0.434496,-0.309172,0.222134,-0.478749,1.255756,-0.894607,-0.186872,-0.439731,1.446978,0.196555,1.031845,-1.485560,0.185486,-0.994061,-1.906315,0.725991,-2.347261,-1.987842,2.305827,3.801298,0.786590,2.212914,-0.491697,-2.675348,1.224343
0.267050,0.889631,0.082284,1.065480,-0.517288,1.409347,2.298898,-0.362839,-0.445503,1.453384,1.579572,-0.522860,1.138579,0.143337,-0.484751,1.924421,-1.971466,-1.547561,-2.016213,0.169946,-2.175786,-1.368484,-1.411511,-0.521217,-2.974749
-0.420187,-0.281785,-1.344451,-0.918652,-1.004141,-0.767798,-0.034685,0.234215,1.550500,-0.998354,0.984322,-0.213989,0.174410,2.494607,0.270983,3.082642,2.667996,1.555470,0.149372,0.045001,1.527600,-0.783341,-3.765042,0.984008,-2.262137
-0.049464,0.674819,-1.122722,0.382410,0.166452,0.492451,0.289169,2.455300,-0.637740,-0.530997,-0.623141,-0.555477,-1.924282,0.000448,-0.190250,-2.824151,0.330983,1.932279,-2.256683,2.544967,-3.120342,4.234648,-0.822521,0.291234,-3.784067
-0.637387,1.189017,1.420504,-0.570746,-0.832356,0.471416,-0.552223,0.632932,0.202923,-1.515744,1.547505,1.795878,-0.124272,0.456964,-0.172324,-1.126162,-1.893129,2.261053,0.061614,3.081505,-1.052965,-0.869589,1.631188,-3.245950,-2.426927
-0.612789,-0.387702,0.285865,0.334457,0.658544,2.010205,-0.176947,-0.798297,-1.379319,-0.730930,-0.033127,1.794558,2.194970,-2.343868,-3.638102,3.737054,-2.787635,0.368239,0.138170,-5.621257,-0.534634,0.896826,0.708619,1.807041,-0.774983
-0.517611,0.223788,-0.016423,1.188393,2.526932,-0.530869,-0.489439,1.044161,0.681891,1.846707,0.583928,-0.359292,1.425009,-1.378658,-2.820935,-2.595457,-2.924221,2.019172,-3.029147,0.548078,-0.531848,-0.205297,2.727215,-0.876855,1.223203
0.590655,1.108704,0.820482,0.507274,1.066675,1.169296,1.382159,0.648710,-0.167118,0.146714,1.206509,-0.816936,0.075127,-0.304038,4.599938,-2.882683,2.578264,1.312813,-0.959050,3.258637,-3.696220,-1.043533,-2.416964,0.824167,-2.226128
0.368673,-0.393339,0.028745,1.278452,0.191099,0.046437,-1.359856,0.746254,0.645484,2.163255,-0.307778,0.219150,0.866128,-0.372873,-0.958708,0.777294,-0.537243,-2.177270,5.602746,-0.974334,-4.435218,-1.684197,-2.534553,1.652291,0.643305
0.249384,1.577453,-0.095296,0.279022,0.607897,0.186609,-0.446434,0.194090,1.073632,-1.026515,0.132970,-0.700121,0.797426,-0.740045,-0.558700,-0.741862,-0.162386,1.670667,0.672151,1.000226,0.999118,1.768885,0.576300,0.717696,2.377612
1.195047,-1.523187,-0.558922,0.377212,1.565524,-0.065750,-0.555200,1.881157,-1.448014,-2.198806,0.440014,-0.502054,-1.330092,-1.711485,-2.371843,0.365829,-3.707464,0.924308,-0.218386,2.269279,-1.343835,-0.406637,2.244407,2.766271,-1.360305
-1.021233,0.708356,0.243801,-0.564079,-1.280304,0.872457,0.650201,-0.099176,1.846637,-1.070085,-1.525525,-0.691908,0.363562,0.588838,0.747307,-0.525151,2.562767,-3.779407,-0.842260,0.895861,0.914450,2.705518,2.396451,-0.571083,2.599742
-0.045586,0.243339,-0.241236,0.352055,-1.251539,1.443765,-0.082151,1.117296,0.342725,0.456753,0.569767,0.447709,-1.428083,1.861775,3.621045,2.429888,0.211541,-0.663558,-3.057183,0.621079,-2.230434,-1.586269,-2.381492,-0.920785,-0.055939
0.642723,1.329153,0.196521,0.709004,-0.089736,1.440117,-0.676392,1.800940,-0.040158,-1.430775,0.128104,-0.681052,0.547229,-1.201013,2.138567,-0.416411,-1.575445,0.452585,3.927106,0.670321,-0.725711,-3.054923,-0.438825,0.469856,-0.775162
0.840644,-0.652624,-0.446183,-1.889541,-0.452306,-2.423879,-1.583903,0.760415,0.785800,0.425458,-0.966976,-0.047711,-3.330769,-1.701131,2.909077,2.868002,-1.773278,1.345514,-2.357146,2.808633,0.490472,1.899283,-3.430187,1.355274,-0.015348
-0.003603,-1.158365,1.503398,0.877362,-0.220964,0.026886,0.208383,-2.041735,-0.247177,-0.681984,-1.001620,-0.281100,1.703858,1.829736,0.131569,-1.201659,1.559392,-0.120309,-1.745570,-1.840304,-2.954329,-1.020582,2.205384,0.355660,-1.059535
1.797687,0.640843,-0.571179,0.572583,1.399355,0.924634,0.059630,-0.646937,0.698223,0.393485,0.895193,0.635172,1.609712,-1.664953,0.190701,-0.359261,1.558261,-3.154457,-1.700395,-3.276491,-0.519193,2.422855,-1.010894,-1.021368,1.743449
1.049553,-0.535235,1.317394,0.197600,2.075261,-0.689188,1.735964,0.197911,-0.651418,-0.483886,-0.320347,0.424166,2.137099,-0.177142,1.369430,-2.153909,2.755949,4.297413,1.042432,-4.168663,-1.116461,1.225651,-0.842966,2.544397,1.176315
0.522835,-0.573700,-0.024355,2.142270,1.727543,0.436324,0.038003,0.120031,0.613518,-1.022793,-0.257377,-1.668584,-1.412951,0.064530,-1.787666,-0.365170,-1.109186,2.349524,4.232024,-2.862377,-3.846433,-0.490345,-3.036831,0.092423,1.497872
0.399223,0.647196,-0.483186,1.573987,-1.225766,-1.464375,0.224452,1.047098,1.683928,-0.458884,1.078681,-0.038508,2.988284,0.402789,-0.386310,-3.956770,0.052370,0.142575,1.277914,-1.416976,-0.870105,-2.956005,-4.582586,-2.216994,-3.140652
-0.172627,0.883660,0.652323,-1.576392,1.476540,1.380091,-0.625563,0.395804,0.494030,0.260674,-0.550305,-0.671623,0.673425,-1.036268,-1.076474,-1.968826,-6.465131,3.016621,-2.000541,-0.824840,-2.909784,1.943861,0.286858,-1.652731,-0.784459
-0.025554,1.172729,0.543600,-0.370614,0.771699,-2.848543,1.148766,-1.739714,-0.362441,-1.119670,-1.294681,1.160827,3.356360,-0.145939,-0.363467,-1.882763,-3.789162,-0.320077,0.650970,2.199169,-4.496993,-2.250193,-1.161482,-0.006962,-0.290067
-0.467701,0.346504,-0.046921,0.477041,0.076822,-1.282992,0.996267,-0.493757,-1.556582,-0.428115,1.500760,0.850222,-0.243377,0.816192,-1.806586,1.868283,0.866905,-0.639665,3.201816,3.112832,1.865791,-6.037114,3.157890,1.589517,4.012817
-0.348652,-0.349258,-0.321635,2.076748,0.381935,0.430042,1.030283,0.238789,-0.259042,-0.196350,-0.071601,-0.037222,2.474929,3.156685,1.757310,2.697386,3.988247,0.433109,-3.144461,-0.614922,0.779891,0.149775,-2.493124,-3.262135,-1.482325
0.727630,0.051946,0.732640,-0.080717,0.078635,-1.998201,0.916328,0.346488,0.998010,-2.896255,2.088375,-0.139590,1.615479,3.160680,1.833135,2.114855,-0.161631,-3.484165,-0.910441,-0.517529,-0.994105,0.109390,0.882840,1.706030,-0.556240
1.108183,-1.039906,0.612774,-1.053416,-0.623769,1.914031,-0.190682,0.217433,0.870068,0.495682,0.150419,0.364961,-3.807519,-0.965755,0.087421,2.445616,-1.135616,1.025087,0.580176,0.087801,1.861067,-1.321682,-1.150373,-0.023802,-1.280293
2.403416,-0.057619,0.201099,1.050654,1.105526,1.187030,0.638730,-1.143005,1.633432,-1.146345,0.302635,-0.754276,1.016025,-1.426385,0.452608,-0.200346,0.429852,-0.919483,-0.678177,0.192019,0.404149,-0.008404,3.410725,-1.981474,-0.128408
-0.064138,0.328762,0.321357,0.421921,1.613711,0.453534,-0.244157,0.964087,1.189470,-1.227608,0.597400,0.701173,-3.147258,0.744163,-2.230493,-0.556621,-0.744129,0.561782,-1.105582,-1.190611,2.871713,0.569134,-1.122102,-0.501667,3.290710
-0.297564,1.375707,-0.150056,0.125576,-0.173072,0.015579,-1.096275,-1.440051,1.594505,-0.846961,-0.991392,-2.153390,-0.470330,-1.378553,-1.369992,-1.098253,-1.188995,-2.559296,-2.248400,-1.658641,1.183142,-0.762475,-0.414323,2.540176,2.590014
-0.638962,-1.323090,1.642015,1.009817,-0.688150,2.252436,0.981765,-0.324831,-2.499406,2.290943,-1.389572,-1.645399,-0.564250,-1.261727,-1.728861,1.385552,-0.409414,-0.772990,-1.627329,-1.539333,0.640116,-2.630877,1.989737,-1.067689,-0.299272
1.022570,2.439752,1.384273,0.563909,0.594754,0.853416,0.758929,0.281191,0.104201,-0.062593,-0.753965,-0.280675,-2.673956,-0.024732,-0.656642,-0.100161,2.943418,0.355396,-1.589318,-1.422640,1.190262,2.597387,0.563836,1.377425,1.219475
-1.692957,-0.098340,-0.988591,-1.103589,0.179894,1.392002,0.918317,-1.570501,-0.989628,0.940771,-0.982487,-0.224633,2.838129,-3.899180,1.334438,1.967472,-2.677447,-1.771336,-1.701565,-1.457580,-0.963434,0.485206,1.731349,2.162634,-1.675646
0.550052,-0.968344,0.105376,-1.334025,-0.601368,0.319782,-1.592994,0.440475,-0.019638,0.552490,0.223914,1.364140,-1.689406,2.631644,1.293488,0.165730,0.946673,-0.059608,1.049169,-0.672133,0.537610,-3.021092,-1.375569,-1.354022,-0.748780
0.125225,-0.429406,0.122298,0.543298,0.048860,0.040592,-0.701992,-0.662901,-1.402605,1.749577,-1.243863,-0.692905,-1.853027,-1.067087,-3.028828,1.097401,-0.165027,-3.410415,-1.669660,0.673203,-1.086044,-1.393883,-0.149185,0.687195,-2.872705
