4.362223,3.453031,-5.549353,1.188752,-0.917390,3.361676,0.899150,1.335860,-3.564808,1.017848
-0.440121,2.386219,1.524165,-1.809932,-4.155573,0.991476,-3.844101,-2.212562,2.714373,-1.262231
-3.930815,-0.397531,-4.874783,-2.455035,-4.087235,3.206758,-5.517802,-5.220656,-4.473298,-3.611786
-1.982724,-3.288801,6.020981,7.658534,2.341299,-5.400094,-5.120618,-1.891539,4.409609,0.881023
-0.487838,-1.884169,6.916023,4.336424,6.280266,-1.588879,2.453843,-4.805303,3.469610,-1.774004
8.458244,9.035405,0.210320,-2.523821,0.068778,3.723218,2.851762,-6.042159,0.538980,-3.382664
2.081826,1.486508,-4.776658,-5.610896,-2.020543,1.282426,-1.739276,0.887253,3.765182,0.151794
-1.902380,-4.091672,1.926313,4.789960,0.207076,-2.164050,-6.055176,1.617247,3.095908,3.385848
-0.512373,-0.726966,0.783200,1.752467,-3.617579,-1.301539,-2.111721,2.352237,0.567476,1.610225
5.623146,4.890290,5.177449,8.010945,5.313086,-1.269847,0.183553,-1.610383,-2.608896,-1.880517
0.330701,-1.960319,-1.571336,-1.925335,-1.565379,-0.143011,1.348624,-1.012841,-0.280861,-0.053202
-0.399467,-3.774450,-4.807174,-0.027899,2.123286,-0.220490,-0.606477,6.487727,-1.133857,4.211155
3.875759,2.923582,-0.193341,1.271145,1.517641,2.846679,12.133484,-3.087075,-0.693380,-1.915776
-1.761578,0.156590,-2.926784,-2.477047,-1.462622,3.433352,-0.940206,0.439088,0.551413,-0.117854
-0.525777,1.818143,3.752784,-10.285130,-1.799713,0.732721,3.264969,1.295864,0.827260,-5.155200
0.330112,2.000980,-9.613011,-6.884426,-2.584890,6.866283,0.956915,2.339448,-1.614514,1.373361
0.691908,-1.401547,1.768309,6.895625,1.056236,-4.129412,-0.002878,5.989547,1.547062,2.949149
0.857079,1.829285,3.512748,-5.493485,-2.030988,0.405336,3.717763,5.158594,0.013763,1.078265
0.398070,-0.970621,3.200347,3.118247,4.739229,-0.975094,8.377295,-0.883680,-3.084928,-0.557811
3.181348,3.814868,3.124358,3.936973,4.266890,0.749261,-4.193463,-3.027392,0.553677,-0.690225
-1.578342,-3.626504,-0.686911,5.368234,-0.445495,-3.498669,-7.423300,2.384081,4.540442,4.281183
-1.421555,-1.898262,1.551138,-1.880094,1.354504,-0.855060,-0.209803,-2.593095,1.700422,-0.743466
-1.173862,-2.948886,-2.044921,-2.799838,0.966865,-0.192963,0.133254,0.919410,-1.593889,-1.430938
-0.979738,-3.147533,-3.306983,6.465462,-0.517559,-1.304733,-0.586391,-3.136939,3.173099,1.345530
6.585664,4.786075,2.566844,-8.835950,-1.243325,0.815519,0.958356,7.265697,-5.517382,0.281554
3.690201,3.662284,-5.426969,-1.149002,-0.416729,3.784646,-4.478526,3.125337,-2.376071,1.508679
-4.604683,-4.546145,2.902099,1.439514,0.290312,-3.032670,-4.368961,1.623260,-1.001923,1.886622
-4.278383,-0.458746,3.061606,3.123743,-2.333726,0.472139,-0.890077,-3.919646,0.455061,-1.079132
2.508364,0.575563,-5.495264,-3.938873,-3.413432,0.597049,3.458472,3.453269,-0.734227,2.093946
-5.653460,-2.444773,4.281193,1.929471,-2.662098,0.482990,4.427911,-6.114987,4.982409,-3.383819
-2.845325,3.250666,-1.172392,-3.606463,-2.227890,3.743819,3.969379,0.529810,-5.901252,-3.466061
2.239287,6.878274,-5.808631,-5.224785,-2.146933,4.408965,-3.470100,-0.674170,-4.199682,-2.097351
-0.081016,4.251995,6.007909,-6.287486,4.373652,2.952251,3.530438,-3.584011,0.246164,-3.302669
-6.100600,-1.755218,-1.573265,-7.466488,-2.243416,4.436161,2.348417,-4.012621,0.074581,-0.859088
1.547395,4.205674,-2.322882,-5.697760,-3.123012,4.470499,4.208826,-2.502842,-1.634398,-1.397673
2.883352,3.840717,0.028227,-1.114485,-3.343150,2.365190,2.548983,-0.452431,-3.307929,-1.293433
2.368611,3.889965,-3.572506,-3.921209,-2.791317,2.564850,-0.479751,2.252356,-2.905721,-2.035652
5.439570,2.888745,1.750910,-0.529980,3.567729,-0.569295,-1.564930,0.355144,2.101183,1.045895
-3.919127,-2.509398,0.593919,-3.492448,-0.082096,1.628402,-1.704230,-1.327426,-5.102663,-1.063942
6.239393,4.780646,1.332613,3.050775,-1.543347,-2.119331,-5.613448,7.795818,1.115417,3.920939
-4.610041,-1.875166,1.472897,-6.470973,-1.082572,-1.378707,5.454926,2.193646,0.947093,-1.241678
-4.088590,0.684805,-1.432629,-8.250864,-1.855537,4.185281,4.343131,1.810977,-3.324629,-1.519421
0.829636,-1.072947,-1.703214,2.911842,1.241874,-0.847912,-2.489108,-2.968916,-2.930745,-0.160381
-10.004767,1.876205,3.510327,-6.384889,-3.724157,3.916226,1.044256,-5.404533,-0.225960,-6.683791
5.100865,-2.894549,-5.294744,-0.758855,7.002672,0.909769,0.474186,0.417889,-4.478117,2.272494
5.895551,5.099407,0.236315,2.079922,2.923157,0.428708,5.561396,1.532056,-2.883588,-2.191847
1.648129,1.282400,-0.060292,-2.276226,-1.283890,-0.713477,0.497450,3.594338,-1.549435,0.685277
-3.774905,5.523794,-4.390714,-8.182845,-4.423992,7.364027,-1.370708,-0.060727,-2.821954,-5.310701
-0.731283,-0.193205,0.278160,-10.250279,-1.350481,-0.296732,2.712863,6.789510,1.509844,1.270425
-3.839131,4.309200,1.053711,-1.386238,0.010444,1.652975,-0.655322,1.222317,0.296189,-1.349485
4.899349,0.617110,-6.134144,1.545683,2.501140,0.583786,-8.978488,0.260410,0.019520,-0.058428
-2.016213,-2.389856,4.495680,-2.788501,0.670796,-2.866770,12.453321,-1.931921,7.280238,-2.125449
-4.525933,-4.676305,3.256380,0.012622,-1.624118,-2.040716,0.014282,-2.381558,0.466902,-1.754768
-0.919372,0.215251,1.449956,-2.564189,-0.439361,0.293533,-1.063736,-5.078631,-0.714932,-4.473896
2.547958,2.190388,-0.382784,3.634175,-1.480749,0.385550,2.898880,-0.252036,0.344907,-0.666848
-2.783829,1.527116,-4.877512,-4.610979,-3.030350,3.873467,2.742623,-2.913211,0.490810,-3.486326
1.415370,-1.422758,0.001785,-1.926212,0.703988,-0.589048,-3.330860,6.701354,0.707942,4.896921
5.400019,1.578860,0.853985,-0.230190,-0.715127,-1.106714,-3.889618,7.725017,3.843448,4.508376
-2.037954,-0.672250,1.013476,-2.477815,1.354267,0.913824,5.781035,-2.612049,4.860935,-2.902399
1.032765,-4.304353,-6.395047,6.144973,0.060813,-1.201831,-7.439258,1.016866,-2.651907,5.331618
-2.877289,-2.584016,-0.490243,-4.693872,-2.847864,0.316919,0.080131,3.222883,1.252249,0.025070
1.271517,0.112694,-5.906047,0.961381,-0.638373,0.529015,-2.632974,5.079533,-3.780440,2.777643
0.195964,1.708087,5.079314,0.934654,3.206697,2.232065,9.978197,-6.119303,3.727866,-3.876514
6.520637,-0.655866,-10.043415,-0.888208,1.481851,1.645588,-4.744853,3.870044,-3.910732,4.481490
3.419610,1.602123,-1.195900,0.938795,2.388333,2.711847,5.966496,2.565499,1.782113,-0.390272
5.383462,0.337903,0.074067,-5.510129,0.525860,-2.313652,6.997517,5.443668,-0.416484,-1.177874
-1.098555,-2.519950,-0.967961,-5.345630,-1.123679,-0.014292,3.335961,0.662096,-4.958183,0.216098
3.701570,-1.013338,-8.273674,-3.823031,-0.362405,2.321233,2.601665,2.109424,-3.556754,2.358145
-7.298271,-4.696251,-0.315593,-5.539707,-2.773481,0.737235,-3.418659,-1.518580,1.825298,1.348390
7.189666,5.002362,1.270755,-2.586241,1.803970,-1.872101,4.315828,5.013934,-5.809473,-0.174384
-2.472706,4.551366,-0.074431,-3.699379,-4.845406,3.120651,2.544947,-4.750917,0.804534,-2.901529
2.881848,2.932421,4.070803,0.825340,2.388782,-2.185147,-0.276550,2.554950,0.360177,-1.112779
-1.679903,-2.924149,2.004749,-5.852570,-0.533423,-0.726174,4.410098,-1.986643,-3.114667,-3.164500
-2.762742,-0.297815,3.137356,-9.673583,-3.257392,-0.578347,7.819963,0.937600,4.296863,-0.142790
-4.419608,-4.649712,-5.850404,-4.878185,-3.826858,2.833561,0.241438,4.560981,0.412717,2.588185
-2.344748,-1.824966,7.378624,-2.510316,-0.426422,-4.445494,1.713832,1.793708,-0.059288,-0.159644
-1.556053,-3.705544,3.245970,5.890298,-2.452444,-6.840553,0.629475,-0.079469,0.684660,-0.346120
-2.670301,0.995538,5.173446,4.112455,-0.866387,-1.962080,2.326851,-4.020554,2.506633,-2.425964
-0.299286,-2.286423,0.821683,0.028382,2.922870,-0.307832,3.120603,0.785148,-1.055666,-1.057094
-0.881826,-1.691055,0.978639,-0.336939,1.278884,-1.696040,-1.593412,2.212347,3.666442,1.502646
-3.164584,-0.577454,-1.399857,1.675402,-1.159376,1.089698,-0.655506,4.316493,-0.434271,3.066390
-1.627452,2.994393,4.404092,-4.478369,6.841875,1.770289,3.811830,-4.792285,1.163026,-5.313099
-2.145566,2.296899,0.645538,-2.205498,0.307033,3.516987,1.746037,-2.184888,-1.842514,-1.510583
4.312755,3.941862,0.302837,-4.988362,1.323661,1.458230,1.865181,1.495199,-2.000347,-1.923274
-6.635931,-0.834343,0.667246,-5.202823,-0.557387,3.158869,6.110129,-0.952787,1.234612,-2.792956
3.825797,3.102288,1.222954,-1.889150,-2.816435,0.492159,5.171221,1.123737,0.723755,0.658064
-1.299729,-2.025920,0.482693,-5.695044,-0.403501,0.369790,-2.294273,0.778827,-1.534416,-0.056353
-3.230167,-3.813708,-4.222670,-6.053139,-5.766775,0.729787,-0.579650,-0.763679,-1.034353,2.749473
-2.661739,-3.106185,-0.131818,-1.016648,-0.376259,-0.812597,1.226178,-3.858273,-0.992381,-0.423633
-0.749783,1.791137,-4.335506,-1.974447,-3.775651,4.159939,1.462474,-1.220874,-0.719621,-3.083712
-2.443227,-1.904027,-6.131519,-3.855387,-4.700176,2.738019,-3.934658,8.671170,-0.132474,2.883566
-8.871556,-2.280184,6.203131,-5.584572,-6.450517,-0.083596,2.275569,1.844036,0.152036,-3.523049
-1.515369,0.493356,-1.524936,7.149542,-2.022407,0.668688,-0.745566,-1.672590,1.009604,-1.239561
5.232372,4.436214,-4.458358,7.770286,2.376946,1.180482,-1.767383,0.776709,2.354228,2.086817
-1.748567,-3.366801,-0.884443,-4.021671,-4.436700,1.640718,10.973472,-2.395215,-1.001543,-2.354675
6.896239,1.159581,0.464623,0.552833,5.770070,-0.530974,3.039215,0.726483,-2.033647,-0.029887
0.213314,-0.301785,-2.589982,2.179482,1.389752,0.611270,-1.443287,-4.521326,-1.942355,-1.743567
3.742659,2.024914,-1.061426,0.549138,-2.486662,-1.541962,-1.694844,6.470634,3.373870,4.982710
-0.016770,1.500924,-3.332402,1.607020,-2.496505,2.108762,4.713208,2.091298,-1.375499,-0.710481
-2.708611,-4.600019,1.812449,-1.453075,-0.487552,-2.826798,-0.070832,0.306423,1.268502,-0.138880
-0.580867,-0.774727,-1.899540,-4.569519,0.588781,3.043303,3.444175,-2.758516,-3.215651,-0.704674
-5.709572,-4.169168,1.101139,0.700888,-1.586202,-3.537303,-5.030979,2.774767,-3.530866,1.060365
10.195113,10.532581,-7.683377,-3.282570,0.683421,6.026489,-2.286925,2.899229,0.719022,-0.738279
5.238353,6.160339,0.866782,3.428867,0.525046,0.974598,-0.168574,2.134370,-0.472324,1.639968
2.369359,8.137435,-2.057992,-7.183235,-0.089342,6.068336,-0.653724,1.140295,-7.661344,-1.669266
0.268692,2.065832,-0.692028,-5.440807,-3.046678,1.696176,-0.919798,-1.702783,-3.089766,-2.591089
3.779063,4.286652,3.138913,-2.812314,-0.119295,0.677042,3.461871,3.243561,-1.126252,1.319135
-4.394058,-1.208668,1.643598,4.102903,-0.155440,-1.450614,-1.288098,-5.173700,2.191854,-4.112743
6.838544,-3.317351,3.728071,10.106219,5.088457,-7.046962,-7.111546,2.382320,1.969361,6.412741
-4.087115,-1.329677,5.331327,-2.693332,3.217258,-0.644073,2.601061,-5.396503,1.186184,-0.961395
0.201940,-0.478202,3.281333,3.752452,3.578490,-2.990105,-1.277223,-0.172794,-0.944927,1.128758
6.887351,5.080468,-1.592803,1.498085,3.878760,2.744453,0.617936,-0.083713,-4.375532,-1.049886
-10.439520,-6.871407,-2.368604,-0.401627,-3.509960,-0.302798,-3.011902,1.623303,2.011845,1.617473
-0.823702,1.864638,0.024649,-1.607509,-1.002298,1.533581,-0.341261,6.548457,1.367245,1.578892
-2.076061,0.894779,-1.342333,-5.644482,-3.600351,1.868563,-2.338323,1.918436,-2.397347,-1.438639
4.511141,2.833949,4.535382,-5.287641,2.546229,0.083873,1.533373,2.245761,-4.743616,-0.530034
-4.423621,-2.350798,1.736198,1.194490,-0.669238,-0.592579,4.860232,-2.273504,-3.210645,-2.482123
-4.500995,-2.377168,-1.063043,1.280740,-2.812149,0.545150,-0.374886,-1.974355,0.180988,-1.020649
4.929965,1.350816,2.978229,5.811130,4.588154,-2.645596,1.738441,-1.835094,2.373930,0.829065
-6.578330,-5.396123,-1.285676,-1.285716,0.998832,-0.275453,-3.963209,-8.084864,0.755175,-3.124757
4.887835,-0.394818,2.286304,2.068004,5.126605,-3.109322,2.905810,2.771681,0.525557,3.624086
-1.126057,0.163125,1.208873,2.264688,-0.135415,1.710450,6.423183,-3.772148,-1.137555,-1.711036
-3.879517,-0.047591,7.111048,6.043245,-0.431209,-1.302450,0.754551,3.310428,3.423817,0.991605
-5.098842,-0.410988,-2.052373,-5.032931,-2.351964,4.287603,6.743579,1.399589,-1.494006,-1.690713
0.643923,-0.881934,4.601273,-2.661445,-0.649002,-3.414188,5.691669,4.152336,-0.676527,-1.395489
-4.951462,-0.754448,0.884715,2.984868,-3.161272,0.579959,-3.992077,-3.212296,2.088779,-2.325593
3.288592,0.853105,6.407618,-1.737221,5.426782,-0.095227,3.218939,4.558885,2.614751,3.323447
-1.647017,2.713472,6.068955,-11.003847,1.297232,2.357127,6.232213,-4.713107,2.270759,-4.467810
1.472649,2.475723,5.580164,4.066434,1.318304,-2.386003,1.051926,-1.076940,0.204054,-0.393994
0.602232,-1.696112,2.636820,1.298539,-0.173696,-1.188254,1.258235,-1.906480,4.289509,1.500712
-1.610885,-1.356190,1.930655,-7.705598,-0.271135,-0.161237,-2.783874,-0.300535,1.085987,-1.710018
-1.379005,-1.934137,0.279098,0.358982,6.112937,-0.158274,-2.338517,-6.113479,4.422637,-3.733358
3.901534,1.225963,1.031049,1.620281,0.115993,-1.485366,-3.492978,1.467455,-1.049811,-0.090519
6.131826,1.430547,-2.361735,10.661509,3.264225,-1.045279,-0.750491,-1.032186,2.363761,0.540446
-4.497912,2.317474,2.781629,-3.447282,0.458520,1.117541,-5.344320,-0.051875,-0.226911,-2.329367
-3.202894,-0.488645,5.046282,2.562007,0.046596,-3.485254,-1.024098,-1.423694,-0.578810,-1.152522
-8.216399,-1.597490,5.321866,3.881471,1.240718,-1.459975,1.391056,-6.105142,2.185935,-2.735060
1.721064,0.560873,2.500602,-2.742716,3.743446,1.069841,7.959157,-4.987974,0.019759,-3.492960
-6.273914,-1.070101,3.625336,-5.259824,-1.456421,0.234937,-3.443283,0.260822,3.039628,-0.729189
-6.422203,-5.843177,1.205261,2.254713,0.155587,0.206260,4.158625,-0.557788,-0.722539,2.642307
-2.110708,-1.009213,1.784555,-0.178618,-0.513276,-1.384404,-3.775367,0.082357,2.092903,2.202429
-4.308631,-1.099061,3.236955,4.447650,2.479021,-0.463937,-1.736071,1.296051,1.250488,0.806662
-0.890422,-2.770229,-3.610955,-2.055613,1.473827,-0.209417,-5.705775,-0.296908,-2.133299,2.218902
6.070074,6.076595,-2.788120,-5.081979,2.275443,5.250314,6.918386,-1.977693,0.216852,-3.527676
4.966297,5.036489,-0.033041,4.959419,2.971306,2.938482,-3.874515,-0.459600,0.019284,0.713983
5.269763,6.509128,-2.838440,-9.926393,-5.167567,3.567908,4.124458,3.447905,-0.880227,-1.796766
0.662066,0.718032,2.072566,-0.671854,2.229771,1.905978,3.828871,-4.360329,1.327632,-3.279670
4.929819,5.047218,1.330771,10.960250,4.870141,-0.815954,1.386754,2.063137,2.681757,-0.367709
-0.238397,3.458380,0.837489,-5.257850,-1.553073,2.788441,2.854027,-3.399346,0.669276,-1.635422
3.739372,1.245559,-0.450737,-7.741795,2.007559,0.597732,3.150188,4.126719,-0.547854,1.781141
-1.536292,-1.837750,-0.195735,0.588501,-5.682304,0.385780,1.394696,-3.147903,4.410436,0.650927
-3.914956,0.722365,-2.544794,1.338306,-4.786293,2.964924,2.635117,-1.759022,1.295669,-2.040662
5.062139,1.795769,-0.114841,7.083175,3.344173,-2.583708,0.878743,-1.661596,3.955625,0.819857
-3.831217,1.663752,1.786752,-2.319476,0.366415,1.612932,4.015142,-3.817997,3.835478,-4.084241
-3.049220,-0.775401,-0.423629,-8.618857,-7.244243,0.876232,-0.586692,6.101164,0.771818,1.007415
8.704553,5.629347,0.578576,-5.111577,0.491370,-0.638408,-5.632400,7.232997,0.091493,4.423050
-3.421170,-4.038424,-1.357317,0.294558,-2.200241,0.654537,-0.200763,-4.347763,1.764482,3.477811
-2.022763,-0.543499,0.965484,-0.449552,-1.761332,-1.269330,-5.926591,6.568926,1.157082,2.587137
-3.723212,-4.467459,-0.345165,-0.810076,-0.455273,0.256944,-1.891177,1.129276,-0.636372,0.791562
0.215502,0.386984,2.526261,6.521385,2.243910,-2.522386,-4.085955,-0.601973,1.653676,-1.413172
-2.403949,-3.259724,3.304974,-1.298781,-2.872120,-2.397224,0.448714,1.726439,6.306411,1.231555
3.348096,4.046403,0.179463,1.375716,2.229841,0.771640,3.927462,1.743606,-1.531422,2.965500
3.858147,-0.058736,-3.400424,-1.971934,-2.914752,-1.746083,-6.026619,6.361359,-4.950490,3.499209
-2.309741,0.234040,-1.831201,2.113371,-0.495910,1.639137,0.257211,-0.059787,-2.946162,-1.849299
1.354803,2.636330,-1.461105,1.036861,0.345106,1.584255,-2.131034,-1.085687,0.864282,-0.372051
4.499446,-0.395871,0.698280,7.865950,1.874000,-3.540617,-1.158201,0.392368,2.221400,1.098146
9.067698,5.509863,-2.835162,0.071604,5.008325,0.317553,4.139600,2.560627,-6.798154,-0.638029
-13.134949,-7.636356,-0.772708,-4.023612,-3.892618,1.526034,-1.744473,-9.831219,3.340302,-5.707196
-0.224854,3.054644,0.809967,-5.235456,-3.056713,3.551272,-2.160172,4.869439,-1.010055,1.593186
0.210995,-3.250681,0.987243,-3.673969,3.468237,-0.442877,-2.404901,-1.173941,2.113536,1.558581
0.233466,-2.480138,7.144286,8.804221,2.408938,-5.920807,0.270727,-7.874752,6.198010,-1.724856
-5.284149,-5.722937,-1.031186,-4.012757,-3.607719,2.425776,2.630542,-0.453119,4.417808,-0.478629
5.349190,1.955950,3.335734,4.874590,1.746656,-3.272425,-2.982559,5.324874,2.538013,6.494899
-1.632112,2.037265,4.188195,4.313993,0.973956,-2.176685,-4.429415,2.071712,-0.536719,0.362350
